,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
82,"Sobrado Com 3 Dormitórios, 178 m² - Venda Por R$567.000ou Aluguel Por R$1.850,00/mês - Jardim",267 m² área total 178 m² área útil 3 Quartos 3 Banheiros 2 Vagas,R$ 1.850,"Jardim América, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-178-m-sup2--venda-por-2950400396.html,30-07-20
83,"Casa Com 2 Dormitórios para Alugar, 50 m² Por R$700,00/mês - Setor Garavelo - Aparecida De Goiânia/",50 m² área total 50 m² área útil 2 Quartos 1 Banheiro,R$ 700,"Setor Garavelo, Aparecida de Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-50-m-sup2--por-2950400465.html,30-07-20
84,Casa - Região Dos Lagos,500 m² área total 2 Quartos 1 Banheiro 2 Vagas,R$ 2.500,"Região Dos Lagos, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/casa-regiao-dos-lagos-2950417054.html,30-07-20
85,"Casa Com 2 Dormitórios para Alugar, 60 m² Por R$1.000,00/mês - Setor Leste Universitário - Goiânia/",60 m² área total 60 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.000,"Setor Leste Universitário, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-60-m-sup2--por-2950400279.html,30-07-20
86,"Casa Com 2 Dormitórios para Alugar, 60 m² Por R$800,00/mês - Setor Sul - Goiânia/go",70 m² área total 60 m² área útil 2 Quartos 1 Banheiro,R$ 800,"Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-60-m-sup2--por-2950400294.html,30-07-20
87,"Casa Com 3 Dormitórios para Alugar, 340 m² Por R$3.200,00/mês - Setor Leste Universitário - Goiânia",566 m² área total 340 m² área útil 3 Quartos 3 Banheiros 1 Vaga,R$ 3.200,"Setor Leste Universitário, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-340-m-sup2--por-2950400356.html,30-07-20
88,"Casa Com 3 Dormitórios para Alugar, 100 m² Por R$1.200,00/mês - Jardim América - Goiânia/go",140 m² área total 100 m² área útil 3 Quartos 1 Banheiro,R$ 1.200,"Jardim América, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-100-m-sup2--por-2950400362.html,30-07-20
89,Qr 02 Candangolândia,110 m² área total 110 m² área útil 2 Quartos 1 Banheiro 3 Vagas,R$ 1.150,"QR 02, Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qr-02-candangolandia-2950417057.html,30-07-20
90,"Casa Com 5 Dormitórios para Alugar, 240 m² Por R$5.200,00/mês - Setor Marista - Goiânia/go",240 m² área total 240 m² área útil 5 Quartos 6 Banheiros 7 Vagas,R$ 5.200,"Setor Marista, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-5-dormitorios-para-alugar-240-m-sup2--por-2950400332.html,30-07-20
91,"Shis Qi 03, Primeira Locação, Oportunidade, Lazer Completo!",1200 m² área total 752 m² área útil 7 Quartos 6 Banheiros 6 Vagas,R$ 13.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-03-primeira-locacao-oportunidade-lazer-2950383693.html,30-07-20
92,"Shis Qi 27 - Maravilhosa Casa, 4 Dormitórios, Semi - Mobiliada - Lago Sul - Brasília/df",1320 m² área total 690 m² área útil 4 Quartos 6 Banheiros,R$ 13.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-27-maravilhosa-casa-4-dormitorios-semi-2950389265.html,30-07-20
93,Casa Comercial Setor Sul,455 m² área total 361 m² área útil 0 Quartos 3 Banheiros 4 Vagas,R$ 6.000,"Rua 87 , Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-comercial-setor-sul-2950388207.html,30-07-20
94,Casa 3 Quartos na Qr 406,75 m² área total 75 m² área útil 3 Quartos 1 Vaga,R$ 900,"Quadra QR 406 Conjunto 11 2, Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-3-quartos-na-qr-406-2950388985.html,30-07-20
95,"Casa Com 3 Dormitórios para Alugar, 100 m² Por R$1.200/mês - Samambaia Norte - Samambaia/df",100 m² área total 100 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 1.200,"Quadra QR 414 Conjunto 5 19, Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-100-m-sup2--por-2950389289.html,30-07-20
96,Casa para Aluguel - Gama Setor Leste,100 m² área total 100 m² área útil 3 Quartos 2 Banheiros 6 Vagas,R$ 1.600,"Setor Leste, Gama",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-gama-setor-leste-2950390639.html,30-07-20
97,Venda Ou Aluguel Casa 714 Asa Sul Recém Construída,364 m² área total 364 m² área útil 0 Quartos 6 Banheiros 4 Vagas,R$ 9.800,"Asa Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/venda-ou-aluguel-casa-714-asa-sul-recem-construida-2950385388.html,30-07-20
98,"Casa para Aluguel - Ceilândia, 1 Quarto, 50 m²",50 m² área total 50 m² área útil 1 Quarto 1 Banheiro,R$ 500,"Qnn 25 Conjunto F, Ceilandia Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-ceilandia-1-quarto-50-m-sup2-2950346040.html,30-07-20
99,Casa - Setor De Habitações Individuais Sul,4 Quartos,R$ 11.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2950357161.html,30-07-20
100,Shis Ql 02 - 2 - Casa Mobiliada + Ampla Área Verde (Lote Vazado),1600 m² área total 600 m² área útil 4 Quartos 6 Banheiros 6 Vagas,R$ 13.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-02-2-casa-mobiliada-ampla-area-verde-2950363976.html,30-07-20
101,Casa De Dois Quartos na Qnn 08,100 m² área total 100 m² área útil 2 Quartos 2 Banheiros,R$ 1.300,"Quadra QNN 8 Conjunto M 42, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-de-dois-quartos-na-qnn-08-2950361442.html,30-07-20
102,"Casa Com 9 Quartos, Ql 02, Conj. 3",4000 m² área total 700 m² área útil 9 Quartos 6 Vagas,R$ 13.500,"Quadra SHIS QL 2 Conjunto 3 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-9-quartos-ql-02-conj.-3-2950361672.html,30-07-20
103,Condomínio Ouro Vermelho 2,800 m² área total 500 m² área útil 4 Quartos 5 Banheiros 4 Vagas,R$ 4.500,"Condomínio Ouro Vermelho II QUADRA 17 LOTE 02 , Centro, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/condominio-ouro-vermelho-2-2950358123.html,30-07-20
104,"Casa Com 6 Dormitórios para Alugar, 600 m² - Park Way - Brasília/df",2500 m² área total 600 m² área útil 6 Quartos 5 Banheiros 5 Vagas,R$ 7.500,"SMPW QUADRA 28, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-6-dormitorios-para-alugar-600-m-sup2--park-2950351555.html,30-07-20
105,"Casa para Alugar Com 1 Quarto, 40 m²",45 m² área total 40 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 1.500,"Quadra Qe 3 Conjunto G 1, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-1-quarto-40-m-sup2-2950335363.html,30-07-20
106,"Casa para Alugar Com 2 Quartos, 120 m²",120 m² área total 120 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.200,"Quadra QNL 17 Bloco J 0, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-2-quartos-120-m-sup2-2950331966.html,30-07-20
107,"Casa para Alugar Com 1 Quarto, 45 m²",47 m² área total 45 m² área útil 1 Quarto 1 Banheiro,R$ 1.150,"Quadra QR A Conjunto K 0, Candangolandia, Candangolândia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-1-quarto-45-m-sup2-2950335372.html,30-07-20
108,"Casa para Alugar Com 5 Quartos, 805 m²",805 m² área total 805 m² área útil 5 Quartos 6 Banheiros 2 Vagas,R$ 13.500,"Quadra SMPW Quadra 5 Conjunto 13 0, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-5-quartos-805-m-sup2-2950332062.html,30-07-20
109,"Casa para Alugar Com 2 Quartos, 110 m²",300 m² área total 110 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.200,"Quadra QNA 47 2, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-2-quartos-110-m-sup2-2950332115.html,30-07-20
110,Casa - Paranoa,60 m² área total 60 m² área útil 2 Quartos,R$ 1.000,"Paranoa, Paranoá",,,,,https://www.wimoveis.com.br/propriedades/casa-paranoa-2950337394.html,30-07-20
111,"Casa Com 5 Dormitórios para Alugar, 1600 m² Por R$100.000,00/mês - Lago Sul - Brasília/df",2400 m² área total 1600 m² área útil 5 Quartos 10 Banheiros 4 Vagas,R$ 100.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-5-dormitorios-para-alugar-1600-m-sup2--por-2950340597.html,30-07-20
112,"Casa para Alugar Com 1 Quarto, 35 m²",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro,R$ 800,"Quadra QE 3 Conjunto F 0, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-1-quarto-35-m-sup2-2950332074.html,30-07-20
113,"Qe 32, Conjunto I, Casa 01 Quarto, Guará II, Brasília",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro,R$ 850,"Quadra QE 32 Conjunto I 0, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/qe-32-conjunto-i-casa-01-quarto-guara-ii-brasilia-2950332066.html,30-07-20
114,"Casa 3 Quartos, Quintal, 3 Vagas, Novinhas Taguatinga Qnl",140 m² área total 70 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 1.500,"Quadra QNL 2 Conjunto J 2, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-3-quartos-quintal-3-vagas-novinhas-taguatinga-2950340598.html,30-07-20
115,"Casa Com 2 Dormitórios para Alugar, 390 m² Por R$920/mês - Parque Amazônia - Goiânia/go",390 m² área total 390 m² área útil 2 Quartos,R$ 920,"Parque Amazônia, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-390-m-sup2--por-2950342804.html,30-07-20
116,Aluguel Kitnet na Vila Planalto - Direto Com Proprietario,30 m² área total 30 m² área útil 1 Quarto 1 Banheiro,R$ 900.000,"Vila Planalto, Brasília",,,,,https://www.wimoveis.com.br/propriedades/aluguel-kitnet-na-vila-planalto-direto-com-2950332697.html,30-07-20
117,"Casa para Aluguel - Guará, 1 Quarto, 40 m²",40 m² área total 40 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 1.500,"Qe 3, Centro, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-guara-1-quarto-40-m-sup2-2950323754.html,30-07-20
118,"Casa para Aluguel - Guará, 1 Quarto, 45 m²",45 m² área total 45 m² área útil 1 Quarto 1 Banheiro,R$ 1.150,"Qro-a, Centro, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-guara-1-quarto-45-m-sup2-2950323755.html,30-07-20
119,Condomínio Estância Quintas Da Alvorada Vendo Ou Alugo!,690 m² área total 230 m² área útil 3 Quartos 5 Banheiros 5 Vagas,R$ 5.500,"CONDOMÍNIO ESTÂNCIA QUINTAS DA ALVORADA CONDOMÍNIO ESTÂNCIA QUINTAS DA ALVORADA , Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-estancia-quintas-da-alvorada-vendo-ou-2950303770.html,30-07-20
120,Casa - Asa Norte,600 m² área total 600 m² área útil 3 Quartos 6 Banheiros 6 Vagas,R$ 6.600,"Asa Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-asa-norte-2950317255.html,30-07-20
121,Casa Com 03 Quartos no Setor Coimbra,704 m² área total 94 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 990,"Setor Coimbra, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-03-quartos-no-setor-coimbra-2950317022.html,30-07-20
122,"Sobrado Com 550 m², 4 Quartos, Escritório, Área De Lazer, Ótima Localização.",550 m² área total 550 m² área útil 4 Quartos 7 Banheiros 6 Vagas,R$ 12.900,"QUADRA SHIS QI 3 CONJUNTO 3, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-550-m-sup2--4-quartos-escritorio-area-2950322790.html,30-07-20
123,"Qi 01 - Alugo Casa De Fundos - Ceb, Caesb E Iptu Incluído! Oportunidade Única",90 m² área total 90 m² área útil 1 Quarto 1 Banheiro,R$ 1.200,"Quadra QI 1 0, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/qi-01-alugo-casa-de-fundos-ceb-caesb-e-iptu-2950320251.html,30-07-20
124,Casa - Setor De Habitações Individuais Sul,650 m² área total 650 m² área útil 4 Quartos 5 Banheiros 3 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2950309820.html,30-07-20
125,Casa 03 Qts - Setor Leste Universitário - Goiânia/go,560 m² área total 350 m² área útil 3 Quartos,R$ 2.450,"Setor Leste Universitário, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-03-qts-setor-leste-universitario-goiania-go-2950320401.html,30-07-20
126,Casa Duplex 02 Quartos - Chácaras Anhanguera C,75 m² área total 75 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 700,"Condomínio Botocudos, Chácaras Anhangüera, Valparaíso de Goiás",,,,,https://www.wimoveis.com.br/propriedades/casa-duplex-02-quartos-chacaras-anhanguera-c-2950308430.html,30-07-20
127,Casa - Guara II,147 m² área total 72 m² área útil 2 Quartos,R$ 800,"QUADRA QE 38 CONJUNTO L CASA 52 FUNDOS, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-guara-ii-2950309823.html,30-07-20
128,"Casa para Locação na Qi 7 Do Lago Sul, Excelente Localização, Comércios, Restaurantes, Gilberto Salo",3 Quartos 2 Vagas,R$ 5.000,"QUADRA SHIS QI 7 CONJUNTO 12, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-locacao-na-qi-7-do-lago-sul-excelente-2950323184.html,30-07-20
129,"Sria Qe 28, Casa De Pavimento Com 03 Quartos Suíte Mais Garagem, Guara II",200 m² área total 200 m² área útil 0 Quartos 4 Banheiros 2 Vagas,R$ 3.800,"QE 28, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/sria-qe-28-casa-de-pavimento-com-03-quartos-suite-2950310251.html,30-07-20
130,Jardim Pérola L Quadra 15 02 Quartos,60 m² área total 60 m² área útil 2 Quartos 1 Banheiro,R$ 450,"Quadra 15 01, Aguas Lindas de Goias, Águas Lindas de Goiás",,,,,https://www.wimoveis.com.br/propriedades/jardim-perola-l-quadra-15-02-quartos-2950323175.html,30-07-20
131,Casa Comercial Rua 15 Setor Marista Goiânia/go,575 m² área total 920 m² área útil 4 Quartos 4 Banheiros 6 Vagas,R$ 18.000,"Rua 15 , Setor Marista, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-comercial-rua-15-setor-marista-goiania-go-2950313002.html,30-07-20
132,"Casa Com 3 Dormitórios para Alugar, 183 m² Por R$1.800/mês - Jardim América - Goiânia/go",429 m² área total 183 m² área útil 3 Quartos,R$ 1.800,"Jardim América, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-183-m-sup2--por-2950320400.html,30-07-20
133,"Casa para Aluguel - Taguatinga, 2 Quartos, 110 m²",110 m² área total 110 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.200,"Qna 47, Taguatinga Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-taguatinga-2-quartos-110-m-sup2-2950296379.html,30-07-20
134,Aluga - Se Casa Com 2 Quartos em Samambaia Norte,60 m² área total 60 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 900,"Quadra QR 405 Conjunto 24, Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/aluga-se-casa-com-2-quartos-em-samambaia-norte-2950287876.html,30-07-20
135,Quadra Qi 4 Conjunto W,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.360,"Quadra QI 4 Conjunto W, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/quadra-qi-4-conjunto-w-2950287881.html,30-07-20
136,Condomínio Jardim Botânico VI,420 m² área total 420 m² área útil 3 Quartos 4 Banheiros,R$ 5.500,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-jardim-botanico-vi-2950284994.html,30-07-20
137,Alugo Casa De 02 Quartos em Nova Colina I Conj C em Sobradinho - Df,77 m² área total 77 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Rodovia BR-020 Km 12 Cond. Nova Colina I Conj C Casa 50 , Nova Colina, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-de-02-quartos-em-nova-colina-i-conj-c-em-2950293222.html,30-07-20
138,Shcgn 712 Casa Com 3 Dormitórios para Locação - Asa Norte - Brasília/df,150 m² área total 150 m² área útil 3 Quartos 3 Banheiros 4 Vagas,R$ 5.900,"Quadra SHCGN 712 Bloco M 1, Asa Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shcgn-712-casa-com-3-dormitorios-para-locacao-asa-2950284430.html,30-07-20
139,Estância Mestre Darmas 4 Módulo 14 Casa 11,120 m² área total 120 m² área útil 3 Quartos 2 Banheiros 3 Vagas,R$ 900,"Estancia Mestre D Armas IV, Planaltina",,,,,https://www.wimoveis.com.br/propriedades/estancia-mestre-darmas-4-modulo-14-casa-11-2950269221.html,30-07-20
140,"Aluga - Se Ótima Casa De 2 Quartos no Jardins Mangueiral (Qc - 11), no Valor De R$1.800",70 m² área total 70 m² área útil 2 Quartos 2 Vagas,R$ 1.800,"Jardins Mangueiral, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/aluga-se-otima-casa-de-2-quartos-no-jardins-2950268556.html,30-07-20
141,Alugado!,67 m² área total 67 m² área útil 2 Quartos 2 Vagas,R$ 1.900,"Jardins Mangueiral, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/alugado!-2950264946.html,30-07-20
142,Alugado!,100 m² área total 100 m² área útil 3 Quartos 2 Vagas,R$ 3.000,"Jardins Mangueiral, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/alugado!-2950264948.html,30-07-20
143,Linda Casa na Ql 28 Lago Sul,1200 m² área total 4 Quartos 3 Vagas,R$ 25.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa-na-ql-28-lago-sul-2950264945.html,30-07-20
144,Casa Aluguel Pirenopolis Alto Padrão Centro Garagem,5 Quartos 2 Vagas,R$ 6.000,"Centro, Pirenópolis",,,,,https://www.wimoveis.com.br/propriedades/casa-aluguel-pirenopolis-alto-padrao-centro-garagem-2950264943.html,30-07-20
145,Casa para Locação na 703 Norte,92 m² área total 92 m² área útil 0 Quartos,R$ 1.000,"QD Sclrn 703 44, Asa Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-locacao-na-703-norte-2950254943.html,30-07-20
146,Park Way - Quadra 26,8600 m² área total 1200 m² área útil 5 Quartos 7 Banheiros 8 Vagas,R$ 13.000,"Quadra SMPW Quadra 26 0, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/park-way-quadra-26-2950236536.html,30-07-20
147,Belíssima Residência no Lago Sul - Qi 25,1500 m² área total 980 m² área útil 5 Quartos 6 Banheiros 4 Vagas,R$ 28.000,"Quadra Shis Qi 25 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/belissima-residencia-no-lago-sul-qi-25-2950236537.html,30-07-20
148,Taguatinga Norte - Qnl 19 Cj. F Cs. 16,200 m² área total 200 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 2.200,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/taguatinga-norte-qnl-19-cj.-f-cs.-16-2950219188.html,30-07-20
149,"Qd 404, Casa Com 2 Dormitórios para Alugar, 70 m² Por R$900/mês - Recanto Das Emas - Recanto Das em",150 m² área total 70 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 900,"Quadra Quadra 404 Conjunto 6 0, Recanto das Emas, Recanto das Emas",,,,,https://www.wimoveis.com.br/propriedades/qd-404-casa-com-2-dormitorios-para-alugar-70-m-sup2-2950247617.html,30-07-20
150,Alugo Casa Com 02 Quartos na Quadra 08 Conj. C De Sobradinho - Df,2 Quartos 1 Banheiro 1 Vaga,R$ 1.500,"Quadra 8 Conjunto C Casa 18 Res. 02 , Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-com-02-quartos-na-quadra-08-conj.-c-de-2950246649.html,30-07-20
151,Linda Casa Qi 03 Lago Sul,1500 m² área total 450 m² área útil 4 Quartos 3 Banheiros 3 Vagas,R$ 12.900,"SHIS QI 03 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa-qi-03-lago-sul-2950235178.html,30-07-20
152,Casa para Aluguel - Nos Jardins Madri,376 m² área total 300 m² área útil 4 Quartos 4 Banheiros 6 Vagas,R$ 3.000,"Rua Madri 26 00, Jardins Madri, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-nos-jardins-madri-2950219433.html,30-07-20
153,Arapoangas 2 Quartos Sozinha no Lote!,200 m² área total 65 m² área útil 0 Quartos 2 Banheiros 4 Vagas,R$ 700,"Arapoanga, Planaltina",,,,,https://www.wimoveis.com.br/propriedades/arapoangas-2-quartos-sozinha-no-lote!-2950228337.html,30-07-20
154,Casa - Valparaiso II,242 m² área total 242 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 1.700,"Valparaiso II, Valparaíso de Goiás",,,,,https://www.wimoveis.com.br/propriedades/casa-valparaiso-ii-2950231752.html,30-07-20
155,Casa - Setor De Habitações Individuais Norte,900 m² área total 519 m² área útil 4 Quartos 7 Banheiros 4 Vagas,R$ 8.800,"Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-norte-2950231649.html,30-07-20
156,"Casa Com 4 Dormitórios para Alugar, 254 m² Por R$1.800,00/mês - Setor Sul - Goiânia/go",444 m² área total 254 m² área útil 4 Quartos,R$ 1.800,"Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-para-alugar-254-m-sup2--por-2950218855.html,30-07-20
157,"Casa para Aluguel - Anhanguera, 4 Quartos, 180 m²",180 m² área total 180 m² área útil 4 Quartos 4 Banheiros 4 Vagas,R$ 1.660,"Rua Coelho Neto, Anhangüera, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-anhanguera-4-quartos-180-m-sup2-2950198918.html,30-07-20
158,Ville De Montagne - 5 Suítes - Mobiliada - Lazer!,1600 m² área total 900 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 13.000,"Ville de Montagne, Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ville-de-montagne-5-suites-mobiliada-lazer!-2950211339.html,30-07-20
